id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,loan_status
79112358,84783110,6000,6000,6000, 36 months,5.32%,180.69,A,A1,,n/a,MORTGAGE,150000,Not Verified,16-May,other,Other,327xx,FL,1.94,0,Apr-93,0,14,0,4578,7.20%,26,w,0,0,6000.95,6000.95,6000,0.95,0,0,0,16-Jun,6005.38,16-May,0,1,INDIVIDUAL,0,0,233250,0,2,0,0,62,7092,74.7,1,2,2274,16.1,63200,0,0,0,3,17942,56373,7.3,0,0,117,276,8,8,2,8,16,0,4,5,8,11,7,11,17,5,14,0,0,0,1,100,0,0,0,299200,11670,60800,9500,Fully Paid
78902159,84572897,20000,20000,20000, 36 months,9.16%,637.49,B,B2,RN,5 years,MORTGAGE,80000,Not Verified,16-May,credit_card,Credit card refinancing,802xx,CO,32.1,0,2-Sep,1,22,0,18936,33.80%,52,w,0,0,20006.36,20006.36,20000,6.36,0,0,0,16-May,20026.72,16-May,0,1,INDIVIDUAL,0,0,264137,1,4,3,4,8,93883,85.8,3,6,9913,68.1,56100,1,2,5,13,13207,21383,46.7,0,0,163,127,6,6,5,8,3,2,8,9,11,16,17,17,30,9,22,0,0,0,7,96.1,11.1,0,0,317304,112819,40100,109454,Fully Paid
77588179,83203161,5000,5000,5000, 36 months,11.99%,166.05,C,C1,Meat Cutter,10+ years,OWN,63000,Source Verified,16-May,credit_card,,339xx,FL,11.9,0,2-Sep,0,8,0,20188,71.60%,18,w,4775.92,4775.92,332.34,332.34,224.08,93.26,15,0,0,16-Jul,339,16-Aug,0,1,INDIVIDUAL,0,0,243658,2,1,0,1,21,2216,44.3,3,4,5533,67.5,28200,1,3,0,5,30457,5481,68.1,0,0,164,149,1,1,2,1,21,0,3,4,4,6,4,6,12,4,8,0,0,0,3,88.9,50,0,0,289907,22404,17200,5000,Late (31-120 days)
79053492,84724262,6000,6000,6000, 36 months,11.99%,199.26,C,C1,SSGT,9 years,RENT,55000,Source Verified,16-May,debt_consolidation,Debt consolidation,956xx,CA,21.84,0,6-Dec,1,7,0,5951,24%,13,w,0,0,6120.7,6120.7,6000,120.7,0,0,0,16-Jun,6128.69,16-Jul,0,1,INDIVIDUAL,0,0,36255,2,3,2,4,4,30304,69.3,1,2,2786,52.9,24800,0,1,2,6,5179,9252,33.4,0,0,68,113,2,2,0,17,2,0,2,4,2,4,6,4,7,4,7,0,0,0,3,92.3,0,0,0,68547,36255,13900,43747,Fully Paid
78963880,84634669,5125,5125,5125, 36 months,7.39%,159.17,A,A4,Manager,10+ years,RENT,59000,Verified,16-May,credit_card,Credit card refinancing,770xx,TX,12.29,0,Feb-99,0,7,0,33705,64.60%,14,w,0,0,5153.41,5153.41,5125,28.41,0,0,0,16-Jun,5157.62,16-Jun,0,1,INDIVIDUAL,0,0,33705,0,0,0,0,28,0,,0,0,8721,64.6,52200,0,1,0,0,4815,18283,60.4,0,0,94,207,26,26,0,26,20,0,5,6,6,9,4,7,10,6,7,0,0,0,0,100,16.7,0,0,52200,33705,46200,0,Fully Paid
78138176,83784891,8750,8750,8750, 36 months,17.27%,313.14,D,D2,Sales analyst,8 years,OWN,69000,Verified,16-May,debt_consolidation,Debt consolidation,074xx,NJ,42.54,0,1-Jun,1,15,0,14849,31.90%,27,w,8372.88,8372.88,609.49,609.49,377.12,232.37,0,0,0,16-Jul,313.14,16-Aug,0,1,DIRECT_PAY,0,0,282938,3,5,2,3,2,62387,79.1,1,1,8974,61.6,46600,1,0,2,5,18863,21878,39.4,0,0,119,178,1,1,1,1,1,0,5,7,5,8,8,9,18,7,15,0,0,0,4,100,0,0,0,331451,77236,36100,78851,Late (16-30 days)
77615516,83230240,28000,28000,28000, 60 months,7.89%,566.27,A,A5,Programmer,1 year,MORTGAGE,110000,Source Verified,16-May,credit_card,Credit card refinancing,088xx,NJ,12.72,3,9-Oct,0,24,0,21275,34%,32,w,0,0,28007.67,28007.67,28000,7.67,0,0,0,16-May,28032.22,16-Aug,0,1,INDIVIDUAL,0,0,306854,0,1,0,0,25,28308,,0,3,3259,32.6,62500,1,0,0,3,15343,33723,21.9,0,0,54,78,22,22,1,24,22,0,4,10,13,18,2,21,28,10,24,0,0,0,0,90.6,0,0,0,381752,49617,43200,41233,Fully Paid
79112045,84782779,12500,12500,12500, 60 months,10.75%,270.23,B,B4,Corporate travel agent,9 years,RENT,55000,Not Verified,16-May,credit_card,Credit card refinancing,109xx,NY,13.96,0,2-Sep,0,9,0,1757,11%,14,w,0,0,12754.91,12754.91,12500,254.91,0,0,0,16-Jul,12499.61,16-Jul,0,1,INDIVIDUAL,0,0,15365,0,3,1,2,7,13608,62.9,0,0,1649,40.8,16000,0,0,0,2,1707,10651,13.4,0,0,163,130,41,7,0,44,20,0,1,2,4,6,6,6,8,2,9,0,0,0,1,100,0,0,0,37633,15365,12300,21633,Fully Paid
78730850,84411616,20000,20000,20000, 36 months,11.99%,664.2,C,C1,Engineer,2 years,RENT,138000,Source Verified,16-May,debt_consolidation,Debt consolidation,443xx,OH,13.85,0,Sep-95,1,18,1,19623,66.30%,46,w,0,0,20008.67,20008.67,20000,8.67,0,0,0,16-May,20035.31,16-Apr,0,1,INDIVIDUAL,0,0,253976,1,8,2,8,3,164461,89.8,2,7,7160,82.9,29600,3,0,10,15,14110,8331,62.3,0,0,247,76,9,3,2,16,5,2,4,8,5,7,33,9,11,8,18,0,0,0,4,91.3,40,0,1,282783,184084,22100,175124,Fully Paid
78839177,84519889,28000,28000,28000, 36 months,14.46%,963.25,C,C4,CEO,4 years,RENT,80000,Verified,16-May,credit_card,Credit card refinancing,925xx,CA,21.9,0,1-May,0,5,0,36322,94%,18,w,0,0,28965.47,28965.47,28000,965.47,0,0,0,16-Aug,27083.96,16-Aug,0,1,INDIVIDUAL,0,0,68084,0,1,0,1,23,31762,78,0,0,34643,94,38500,0,0,2,1,17021,35000,99,0,0,83,179,8,8,0,15,1,0,1,3,5,5,5,3,13,3,4,,0,0,0,100,100,0,0,79273,68084,35000,40773,Fully Paid
78819404,84500127,13200,13200,13200, 36 months,11.47%,435.1,B,B5,Master Sergeant ,10+ years,MORTGAGE,82000,Verified,16-May,debt_consolidation,Debt consolidation,985xx,WA,22.17,0,2-Aug,2,9,0,14990,51.50%,26,w,0,0,13254.68,13254.68,13200,54.68,0,0,0,16-May,13271.5,16-Jun,0,1,INDIVIDUAL,0,0,220985,2,2,2,5,1,72172,80.9,1,3,5867,64.5,29100,0,2,3,8,27623,11510,56.6,0,0,130,164,3,1,5,3,1,1,3,3,4,6,12,6,9,3,9,0,0,0,3,96,25,0,0,248963,87162,26500,76574,Fully Paid
79093607,84764397,12150,12150,12150, 36 months,23.99%,476.62,E,E4,IT Asset Administrative Coordinator ,8 years,MORTGAGE,42200,Verified,16-May,debt_consolidation,Debt consolidation,350xx,AL,18.77,1,7-Mar,0,10,0,5236,49.90%,15,f,0,0,12976.51,12976.51,12150,826.51,0,0,0,16-Aug,11934.22,16-Aug,0,1,INDIVIDUAL,0,90,32547,4,1,1,1,3,27311,100,3,6,920,86.1,10500,1,0,3,7,3616,2431,39.2,0,0,107,110,2,2,0,2,3,0,2,7,2,2,3,9,12,7,10,0,0,0,4,80,0,0,0,37811,32547,4000,27311,Fully Paid
79123817,84794591,12000,12000,12000, 36 months,7.89%,375.43,A,A5,project manager,3 years,OWN,44000,Not Verified,16-May,debt_consolidation,Debt consolidation,484xx,MI,11.48,0,Oct-93,0,9,1,7135,54.10%,23,w,0,0,12073.64,12073.64,12000,73.64,0,0,0,16-Jun,12084.16,16-Jun,0,1,INDIVIDUAL,0,0,84197,0,2,1,1,12,8098,60.9,1,2,3307,57.5,13200,1,9,2,3,10525,2700,69.7,0,0,271,128,9,9,2,9,9,0,2,4,2,4,10,6,11,4,9,0,0,0,2,100,0,1,0,99743,15233,8900,13300,Fully Paid
77871799,83507532,15000,15000,15000, 60 months,8.39%,306.96,B,B1,Buyer,10+ years,MORTGAGE,45000,Source Verified,16-May,credit_card,Credit card refinancing,549xx,WI,13.2,0,Apr-96,2,16,1,12532,22.40%,55,w,14382.93,14382.93,961.02,961.02,617.07,343.95,0,0,0,16-Aug,294,16-Aug,0,1,INDIVIDUAL,0,0,15810,3,1,1,2,7,3278,91.1,4,8,3000,26.6,55900,3,4,3,10,1129,20399,14.3,0,0,151,240,1,1,3,3,1,0,3,8,4,22,6,15,46,8,16,0,0,0,5,97.9,0,1,0,59500,15810,23800,3600,In Grace Period
78499581,84173327,9000,9000,9000, 36 months,5.32%,271.04,A,A1,stocking / manager assistant,10+ years,MORTGAGE,65000,Not Verified,16-May,home_improvement,Home improvement,951xx,CA,7.24,0,5-Aug,0,13,0,8102,15.10%,29,w,0,0,9034.55,9034.55,9000,34.55,0,0,0,16-Jun,9041.2,16-Aug,0,1,INDIVIDUAL,0,0,400401,0,1,1,2,10,17568,92.5,0,1,5871,35.3,53800,0,7,0,4,33367,21398,27.5,0,0,89,128,16,10,3,16,14,0,2,2,5,9,8,11,18,2,13,0,0,0,1,100,0,0,0,456000,25670,29500,19000,Fully Paid
78880487,84561240,5700,5700,5700, 36 months,9.75%,183.26,B,B3,Meter Tech,10+ years,MORTGAGE,76000,Source Verified,16-May,home_improvement,Home improvement,282xx,NC,13.47,0,Feb-98,1,19,0,14145,26.80%,25,w,0,0,5701.93,5701.93,5700,1.93,0,0,0,16-May,5708.11,16-Apr,0,1,INDIVIDUAL,0,0,39115,5,2,0,2,13,24970,71.3,5,10,8333,44.6,52700,3,1,4,12,2059,17940,34.3,0,0,25,218,3,3,0,4,1,0,3,5,7,10,3,17,22,5,19,0,0,0,5,100,14.3,0,0,87698,39115,27300,34998,Fully Paid
79061138,84731850,8000,8000,8000, 36 months,9.75%,257.2,B,B3,Nursing assistant,10+ years,MORTGAGE,79000,Source Verified,16-May,home_improvement,Home improvement,112xx,NY,5.76,1,Mar-94,4,15,1,2771,31.50%,31,w,7614.04,7614.04,505.73,505.73,385.96,119.77,0,0,0,16-Aug,257.2,16-Aug,0,1,INDIVIDUAL,0,4488,591544,2,1,0,0,67,19563,78.3,4,4,618,66.1,8800,2,0,8,4,45503,1959,47.1,0,0,97,265,0,0,3,0,0,4,4,6,5,13,2,12,25,6,15,0,0,0,4,86.2,20,0,1,680929,22334,3700,25000,In Grace Period
79103105,84773874,1700,1700,1700, 36 months,11.99%,56.46,C,C1,Scientist,8 years,MORTGAGE,100000,Verified,16-May,other,Other,921xx,CA,27.72,0,2-Sep,0,14,0,39522,92.80%,35,w,0,0,1756.46,1756.46,1700,56.46,0,0,0,16-Aug,1645.8,16-Aug,0,1,INDIVIDUAL,0,0,570161,1,8,1,3,12,34138,51.4,1,4,12866,67.5,42600,3,6,3,8,40726,2566,86.5,0,0,164,130,4,4,3,19,3,0,2,5,2,4,17,5,15,5,14,0,0,0,2,100,50,0,0,612944,73660,19000,66447,Fully Paid
78499108,84172848,30000,30000,30000, 36 months,7.39%,931.68,A,A4,Senior Manager,10+ years,MORTGAGE,120000,Source Verified,16-May,home_improvement,Home improvement,145xx,NY,5.24,0,2-Nov,0,6,1,1381,4.80%,22,w,0,0,30572.75,30572.75,30000,572.75,0,0,0,16-Aug,28734.02,16-Aug,0,1,INDIVIDUAL,0,417,264141,0,1,0,1,22,8230,43.6,1,2,1349,20.3,28500,0,0,2,3,44024,24619,5.3,0,0,132,162,12,12,5,28,2,1,2,2,2,6,4,4,12,2,6,0,0,0,1,90.5,0,0,1,321141,9611,26000,18881,Fully Paid
78933640,84604428,1000,1000,1000, 36 months,11.99%,33.21,C,C1,Teacher,10+ years,MORTGAGE,60000,Not Verified,16-May,credit_card,Credit card refinancing,295xx,SC,14.2,0,Mar-90,0,6,0,5113,98.30%,39,w,0,0,1018.74,1018.74,1000,18.74,0,0,0,16-Jul,986.86,16-Jul,0,1,INDIVIDUAL,0,0,126536,1,3,4,6,5,18756,86.7,0,1,4468,89,5200,2,1,1,9,21089,32,99.3,0,0,144,314,19,5,5,19,5,1,1,2,1,8,15,2,19,2,6,0,0,0,4,73.7,100,0,0,139128,23869,4500,21628,Fully Paid
78409910,84083675,24000,24000,24000, 36 months,7.39%,745.34,A,A4,RN,4 years,MORTGAGE,92000,Not Verified,16-May,credit_card,Credit card refinancing,760xx,TX,22.37,0,Aug-00,2,18,0,36462,42.20%,40,w,0,0,24006.04,24006.04,24000,6.04,0,0,0,16-Jun,24030.67,16-Apr,0,1,INDIVIDUAL,0,0,142830,1,4,0,1,20,52711,71,1,1,10716,55.5,86500,2,0,5,2,7935,38936,38.2,0,0,145,188,5,5,2,46,5,0,5,6,8,17,9,13,28,6,18,0,0,0,1,97.4,0,0,0,224750,89173,63000,74230,Fully Paid
78750331,84431074,7000,7000,7000, 36 months,7.39%,217.4,A,A4,Fiber Tech/Lineman,5 years,MORTGAGE,81600,Not Verified,16-May,car,Car financing,422xx,KY,12.18,0,11-Apr,0,6,0,4423,39.10%,18,w,0,0,7001.77,7001.77,7000,1.77,0,0,0,16-Jun,7008.95,16-Apr,0,1,INDIVIDUAL,0,306,199252,1,2,0,2,16,24909,56.3,1,5,1981,52.8,11300,1,0,2,8,33209,319,86.1,0,0,60,54,5,5,1,22,10,0,1,2,1,1,8,3,9,2,6,0,0,0,2,88.9,100,0,0,227264,29332,2300,44233,Fully Paid
78820353,84501093,7000,7000,7000, 36 months,11.47%,230.74,B,B5,intake ,3 years,MORTGAGE,42000,Source Verified,16-May,debt_consolidation,Debt consolidation,335xx,FL,10.14,1,3-Jul,0,9,0,4310,59.90%,13,w,6670.77,6670.77,479.32,479.32,329.23,150.09,0,0,0,16-Aug,230.74,16-Aug,0,1,INDIVIDUAL,0,541,160412,0,3,0,0,31,4693,38.7,1,1,1953,46.6,7200,0,1,0,2,17824,81,96.8,0,0,153,54,8,8,1,8,17,0,2,4,2,2,7,5,5,4,9,0,0,0,1,92.3,100,0,0,173942,9003,2500,12128,In Grace Period
78830758,84511515,10000,10000,9700, 36 months,11.47%,329.62,B,B5,Wareman,1 year,RENT,61320,Verified,16-May,debt_consolidation,Debt consolidation,970xx,OR,19.15,0,1-Aug,3,20,0,23571,54.60%,42,w,5029.69,4878.8,5152.87,4998.28,4970.31,182.56,0,0,0,16-Jul,4829.62,16-Aug,0,1,INDIVIDUAL,0,0,67620,1,7,3,5,9,44049,93.5,1,6,5938,74.9,43200,3,2,5,11,3757,9429,71.4,0,0,122,176,5,5,3,17,0,0,7,7,7,15,11,13,28,7,20,0,0,0,4,100,57.1,0,0,90312,67620,33000,47112,In Grace Period
78730950,84411717,10000,10000,9750, 36 months,9.75%,321.5,B,B3,Production Manager,2 years,MORTGAGE,45000,Source Verified,16-May,other,Other,495xx,MI,12.8,0,6-Sep,1,7,0,14609,81.60%,10,w,0,0,10019.64,9769.15,10000,19.64,0,0,0,16-Jun,10025.06,16-Jun,0,1,INDIVIDUAL,0,0,157137,1,1,0,0,62,61729,,1,2,8421,81.6,17900,0,0,1,3,22448,2327,84.6,0,0,115,100,6,6,1,24,6,0,3,4,3,5,2,5,7,4,7,0,0,0,1,90,66.7,0,0,163595,76338,15100,62235,Fully Paid
79133264,84804059,16350,16350,16350, 36 months,13.67%,556.19,C,C3,Secertary,10+ years,RENT,48000,Not Verified,16-May,debt_consolidation,Debt consolidation,761xx,TX,26.4,0,May-99,0,17,0,19912,31.80%,26,w,0,0,16652.89,16652.89,16350,302.89,0,0,0,16-Jul,2321.53,16-Jul,0,1,INDIVIDUAL,0,0,29012,1,2,1,3,3,9100,47.5,0,1,7146,35.5,62600,0,0,0,4,1813,30036,39.2,0,0,24,204,19,3,0,32,,0,4,6,7,11,3,15,23,6,17,0,0,0,1,96.2,0,0,0,81769,29012,49400,19169,Fully Paid
79083018,84753779,8925,8925,8925, 36 months,9.16%,284.48,B,B2,Sr. IT Systems Administrator,3 years,MORTGAGE,72000,Source Verified,16-May,credit_card,Credit card refinancing,890xx,NV,10.58,0,8-Apr,0,10,0,9732,83.20%,14,w,0,0,9067.81,9067.81,8925,142.81,0,0,0,16-Jul,8792.41,16-Jul,0,1,INDIVIDUAL,0,0,307259,1,1,0,0,26,11811,72.5,2,4,2146,76.9,11700,0,0,5,7,34140,1845,83.4,0,0,96,97,11,2,3,11,3,0,6,7,6,6,2,8,9,7,10,0,0,0,5,100,83.3,0,0,313717,21543,11100,16301,Fully Paid
78448800,84122523,35000,35000,35000, 36 months,11.47%,1153.67,B,B5,Engineering Manager,10+ years,MORTGAGE,145000,Source Verified,16-May,debt_consolidation,Debt consolidation,334xx,FL,25.38,0,Apr-98,0,15,0,13620,50.70%,30,w,0,0,35839.81,35839.81,35000,839.81,0,0,0,16-Jul,34730.75,16-Aug,0,1,INDIVIDUAL,0,0,310550,0,5,2,7,7,100120,80.8,0,1,3239,73.5,65000,2,0,3,10,20703,49729,42,0,0,144,217,23,7,4,49,6,0,5,6,6,6,17,8,8,6,15,0,0,0,4,100,0,0,0,393814,113740,58700,123985,Fully Paid
78983557,84654337,10000,10000,10000, 36 months,5.32%,301.15,A,A1,Manager,10+ years,RENT,98334,Not Verified,16-May,debt_consolidation,Debt consolidation,900xx,CA,3.83,0,Apr-89,0,7,0,10700,16.10%,8,w,9485.23,9485.23,596.39,596.39,514.77,81.62,0,0,0,16-Jul,301.15,16-Jul,0,1,INDIVIDUAL,0,0,10700,0,0,0,0,140,0,,0,0,7974,16.1,66500,0,0,0,0,1529,55800,16.1,0,0,140,325,29,29,0,29,,0,4,4,7,7,1,7,7,4,7,0,0,0,0,100,0,0,0,66500,10700,66500,0,Late (16-30 days)
79132920,84803706,17775,17775,17775, 36 months,23.99%,697.28,E,E4,Surgical Tech,5 years,RENT,40800,Verified,16-May,debt_consolidation,Debt consolidation,325xx,FL,39.32,1,Jul-98,0,17,0,22441,72.20%,29,w,17084.31,17084.31,1370.87,1370.87,690.69,680.18,0,0,0,16-Aug,697.28,16-Aug,0,1,INDIVIDUAL,0,0,47479,1,3,1,3,4,25038,64.7,0,2,1020,68,31100,0,3,0,5,3652,4561,33.9,0,0,108,214,21,4,0,21,15,1,3,6,4,6,12,14,17,6,17,0,0,0,1,89.3,75,0,0,69802,47479,6900,38702,In Grace Period
79162499,84833249,15000,15000,14750, 36 months,9.16%,478.12,B,B2,Courier,3 years,MORTGAGE,96000,Source Verified,16-May,debt_consolidation,Debt consolidation,779xx,TX,12.11,2,Jul-93,0,11,0,21147,85.30%,42,w,0,0,15008.79,14758.64,15000,8.79,0,0,0,16-Jun,15027.87,16-Jun,0,1,INDIVIDUAL,0,0,128974,1,2,2,5,5,1515,44.2,1,1,7744,80.3,24800,1,4,1,6,11725,596,93.6,0,0,141,274,9,5,3,9,9,0,3,8,3,4,26,8,13,8,11,0,0,0,3,90.5,66.7,0,0,147741,22662,9300,3426,Fully Paid
79004925,84675778,2100,2100,2100, 36 months,14.46%,72.25,C,C4,Ops manager,10+ years,MORTGAGE,84000,Source Verified,16-May,other,Other,322xx,FL,26.83,1,2-Jul,0,19,0,14740,41.80%,34,w,0,0,2151.51,2151.51,2100,51.51,0,0,0,16-Jul,2082.63,16-Jul,0,1,INDIVIDUAL,0,0,218765,2,4,3,3,6,72245,89.7,1,3,2435,75.1,35300,0,13,2,6,12869,2104,54.3,0,0,133,166,3,3,3,3,7,0,2,9,2,3,11,14,20,9,19,0,0,0,4,94.1,50,0,0,265860,86985,4600,80560,Fully Paid
78418598,84102329,6900,6900,6900, 36 months,7.89%,215.88,A,A5,Customer Service,10+ years,MORTGAGE,59000,Source Verified,16-May,debt_consolidation,Debt consolidation,956xx,CA,1.91,0,May-00,2,7,0,4517,15.70%,25,w,0,0,6922.69,6922.69,6900,22.69,0,0,0,16-May,6928.74,16-Aug,0,1,INDIVIDUAL,0,0,304613,1,0,0,0,,0,,2,3,3583,15.7,28700,1,0,3,4,50769,21983,17,0,0,,191,4,4,4,4,1,3,2,2,3,12,0,6,21,2,7,0,0,0,3,87.5,0,0,0,333700,4517,26500,0,Fully Paid
78650228,84330969,14000,14000,14000, 36 months,7.39%,434.79,A,A4,Boilerman,10+ years,MORTGAGE,75000,Not Verified,16-May,debt_consolidation,Debt consolidation,983xx,WA,17.84,0,3-Nov,0,13,0,14572,34.40%,52,w,0,0,14060.35,14060.35,14000,60.35,0,0,0,16-Jun,14071.85,16-Apr,0,1,INDIVIDUAL,0,0,220633,1,3,1,3,11,36691,68.6,2,4,44,53.5,42300,0,9,1,7,16972,8656,0.5,0,0,132,149,6,6,6,111,11,0,1,2,2,12,20,9,26,2,13,0,0,0,3,100,0,0,0,277142,51263,8700,53494,Fully Paid
78680939,84361686,8000,8000,8000, 36 months,7.39%,248.45,A,A4,Service Coordinator,8 years,MORTGAGE,72000,Source Verified,16-May,debt_consolidation,Debt consolidation,601xx,IL,17.14,0,Nov-78,0,11,0,7976,45.60%,18,w,7800.82,7800.82,241.88,241.88,199.18,42.7,0,0,0,16-Jun,248.45,16-Aug,0,1,INDIVIDUAL,0,0,197063,2,6,1,3,2,42702,91.3,1,1,2453,78.9,17500,1,2,0,4,19706,8238,34.1,0,0,134,449,2,2,2,63,16,0,2,3,3,4,8,4,8,3,11,0,0,0,2,94.4,50,0,0,226275,50678,12500,46764,Late (31-120 days)
79002054,84672799,7000,7000,7000, 36 months,10.75%,228.35,B,B4,Recever,7 years,RENT,42000,Source Verified,16-May,debt_consolidation,Debt consolidation,021xx,MA,23.49,0,4-Dec,1,8,1,7063,55.20%,23,w,0,0,7074.76,7074.76,7000,74.76,0,0,0,16-Jun,7083.12,16-Aug,0,1,INDIVIDUAL,0,0,28354,1,2,1,1,12,21291,61.3,2,7,3943,59.7,12800,3,0,7,8,3544,157,96.2,0,0,136,114,4,4,0,15,4,0,1,5,1,9,6,6,17,5,8,0,0,0,3,100,100,1,0,47514,28354,4100,34714,Fully Paid
78971878,84642616,10000,10000,10000, 60 months,10.75%,216.18,B,B4,truck driver,10+ years,MORTGAGE,100000,Source Verified,16-May,debt_consolidation,Debt consolidation,170xx,PA,33.36,0,Feb-97,0,6,0,12991,103.90%,20,w,9616.8,9616.8,600.76,600.76,383.2,217.56,0,0,0,16-Jul,216.18,16-Aug,0,1,INDIVIDUAL,0,784,205098,0,4,2,4,7,192107,88.9,0,0,3186,92.2,12500,0,14,4,4,34183,0,127.4,0,0,139,230,114,7,1,114,7,0,1,2,1,3,14,2,5,2,6,0,0,0,2,100,100,0,0,225606,205098,2500,213106,In Grace Period
79400142,85084855,17000,17000,17000, 36 months,6.49%,520.96,A,A2,Police Officer,10+ years,OWN,52278,Not Verified,16-May,debt_consolidation,Debt consolidation,925xx,CA,8.7,1,Sep-00,0,10,0,26638,41.60%,19,w,0,0,17042.91,17042.91,17000,42.91,0,0,0,16-Jun,17058.23,16-Jun,0,1,INDIVIDUAL,0,0,286499,0,1,0,1,15,18930,92.6,1,3,3495,54,64000,1,1,0,5,28650,29714,20.8,0,0,144,188,8,8,3,8,15,0,4,5,6,7,5,8,11,5,10,0,0,0,1,94.7,0,0,0,330149,45568,37500,20449,Fully Paid
78220056,83866836,9650,9650,9650, 36 months,5.32%,290.61,A,A1,Customs Compliance Officer,10+ years,MORTGAGE,135000,Not Verified,16-May,credit_card,Credit card refinancing,331xx,FL,21.2,0,Mar-93,0,11,0,92520,29.20%,27,w,0,0,9798.19,9798.19,9650,148.19,0,0,0,16-Aug,9206.99,16-Aug,0,1,INDIVIDUAL,0,0,607972,0,4,2,4,7,151427,80.8,0,1,14495,52.6,133000,0,0,0,5,55270,33008,31.9,0,0,277,236,15,7,3,15,15,0,2,3,3,7,11,6,13,3,11,0,0,0,2,100,33.3,0,0,682995,243947,48500,161352,Fully Paid
78923191,84593940,9000,9000,9000, 36 months,9.75%,289.35,B,B3,Production operator,10+ years,MORTGAGE,42000,Not Verified,16-May,debt_consolidation,Debt consolidation,278xx,NC,23.8,0,Dec-98,0,17,0,5806,31.60%,26,f,0,0,9034.12,9034.12,9000,34.12,0,0,0,16-May,9039,16-May,0,1,INDIVIDUAL,0,0,29072,1,3,2,4,10,23266,83.6,2,5,2837,62.9,18400,1,0,2,9,1817,1777,67.1,0,0,131,209,2,2,1,21,10,0,2,5,3,5,7,14,18,5,17,0,0,0,4,96.2,33.3,0,0,46240,29072,5400,27840,Fully Paid
78879915,84560649,5400,5400,5400, 36 months,10.75%,176.16,B,B4,Statistician,10+ years,MORTGAGE,110500,Source Verified,16-May,car,Car financing,206xx,MD,13.76,0,1-Feb,0,16,0,18400,31.50%,29,w,0,0,5416.13,5416.13,5400,16.13,0,0,0,16-May,5422.58,16-Apr,0,1,INDIVIDUAL,0,0,222231,2,5,2,4,2,26944,77.5,0,2,6052,48.6,58500,0,2,0,8,13889,165,98.9,0,0,141,182,13,2,6,13,13,2,5,9,5,6,9,10,14,9,16,0,0,0,4,93.1,100,0,0,272463,45344,15000,34763,Fully Paid
78740685,84421425,7000,7000,7000, 36 months,10.75%,228.35,B,B4,Registered nurse,10+ years,MORTGAGE,80000,Source Verified,16-May,car,Car financing,109xx,NY,16.32,0,6-Nov,0,11,0,4413,53.20%,18,w,0,0,7002.62,7002.62,7000,2.62,0,0,0,16-May,7010.98,16-Apr,0,1,INDIVIDUAL,0,0,459013,0,7,0,1,18,111969,114.6,1,1,4413,107.9,8300,1,0,2,3,41728,3087,58.8,0,0,91,113,11,7,2,11,8,0,1,1,2,3,8,3,8,1,11,0,0,0,2,77.8,50,0,0,453527,116382,7500,99328,Fully Paid
79042252,84713012,18000,18000,18000, 36 months,7.39%,559.01,A,A4,Communications Tech,10+ years,MORTGAGE,100000,Not Verified,16-May,debt_consolidation,Debt consolidation,841xx,UT,16.61,0,Mar-97,0,9,0,41842,87.90%,27,w,17100.93,17100.93,1136.49,1136.49,899.07,237.42,0,0,0,16-Jul,559.01,16-Aug,0,1,INDIVIDUAL,0,0,426768,0,1,1,1,7,16674,87.5,1,2,22651,87.8,47600,1,6,0,5,47419,2849,88.8,0,0,135,229,8,7,7,85,14,0,1,5,2,4,8,7,12,5,9,0,0,0,2,100,50,0,0,440497,58516,25500,19056,Late (16-30 days)
